0,1,2
2021-11-28,faktahukum_ntt,Implementasi Merdeka Belajar Dalam Pembelajaran di Kelas https://t.co/dibGMvzYeG FaktaHukumNTT https://t.co/Y1IWGDXY3z
2021-11-28,bemkm_ugm,"[KLIMAKS #18: GIMANA SIH IMPLEMENTASI MBKM DI UGM?]

Program Merdeka Belajar-Kampus Merdeka telah diselenggarakan hampir satu tahun sejak dikeluarkannya Permendikbud Nomor 3 Tahun 2020. Namun, gimana sih implementasi program yang katanya inovatif-solutif ini di UGM? https://t.co/htdI6ufDK3"
2021-11-28,kufisaki,@cvutiee1 aku pake kurikulum merdeka belajar 😢
2021-11-28,herupujiono1,"Selamat HUT KORPRI ke 50 tanggal 29 Nopember 2021, ""ASN Bersatu, KORPRI  Tangguh, INDONESIA Tumbuh""
#MerdekaBelajar
#GEMBIRABERGERAK
#SDMUnggulBengkayangMANTAP https://t.co/pKGGIaSP4U"
2021-11-28,MokoagowKunus1,"Ayo ikut Talk Show, Merdeka Belajar, Kampus Belajar.
Pemberdayaan Masyarakat Desa
@jokowi
@halimiskandarnu  
@imansyukri 
@malik_haramain 
@taufikmadjid 
@yusradaridesa 
@Pusat_PPMD 
@tppkemendes 
#mulaidaridesa https://t.co/2N36C7NNDq"
2021-11-28,isbibandung,"Dua Dosen ISBI Bandung Berhasil Raih Anugerah Budaya Kota Bandung 2021 https://t.co/yOfLNgJXhb 

#CentreofCreativityBasedonArtManagementandNetworking
#ISBIBandung
#KampusMerdeka
#MerdekaBelajar"
2021-11-28,Kemdikbud_RI,"#SahabatDikbud para orang tua, yuk, terapkan pola hidup bersih dan sehat pada anak! Kuncinya pada pengulangan dan konsisten. Bagaimana tipsnya? Simak penjelasan berikut, ya!

#MerdekaBelajar #MingguRindu https://t.co/QabbXl0VSR"
2021-11-28,hariankompas,"Konsep merdeka belajar di pedalaman Nusa Tenggara Timur terkendala. Banyak guru yang masih melakukan kekerasan dalam mendidik siswa. #Nusantara #AdadiKompas 

https://t.co/KlwuC5jH9s"
2021-11-28,disdik_crbkab,"Nah, ini dia cemilan-cemilan tradisional yg kita dapat hari ini. Intipin keranjang belanjaan mimin yuk.
.
#jalan-jalanyuk #cemilantradisional #merdekabelajar #cirebonkaton #DisdikKabCirebon #kabcirebon #Cirebon https://t.co/PYI7kJXgBR"
2021-11-28,disdik_crbkab,"Weekend time !!!
.
Teh desy beli bubur, belinya di ujung jalan, mumpung ini hari libur, ayo kita cari cemilan.
.
#jalan-jalanyuk #cemilantradisional #merdekabelajar #cirebonkaton #DisdikKabCirebon #kabcirebon https://t.co/jdihFntsUm"
2021-11-28,akprindyk,Penerapan Konsep Merdeka Belajar di Pedalaman NTT Masih Terkendala https://t.co/dXMoAQPbtD
2021-11-28,JalurrempahRI,"Acara akan dimeriahkan penjualan produk-produk UMKM dan satuan pendidikan vokasi asal Maluku, peragaan busana, serta hiburan oleh @andmeshkamaleng_ dan Putry Pasanea.

Mari ramaikan puncak acara Gernas BBI #AromaMaluku!

#MerdekaBelajar #AromaMaluku #BelanjaCiptaNusantara"
2021-11-28,ditpsd_dikbud,"Dongeng merupakan bagian penting dari pendidikan dan kebudayaan sebuah masyarakat loh.

Apa saja ya manfaat mendongeng?
Kita simak informasinya yuk!😉

#HariDongengNasional 
#Mendongeng
#LiterasiBacaTulis
#MerdekaBelajar
#ProfilPelajarPancasila
#GIATSD
#DirektoratSekolahDasar https://t.co/ylyVKS2yLO"
2021-11-28,wdyt________,"""Merdeka Belajar Kampus Merdeka (MBKM): Suatu Tinjauan"""
2021-11-28,KantahKabSigi,"#Repost @kementerian.atrbpn 
Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir. Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) https://t.co/FdM3ymkLLq"
2021-11-28,sahabatkipk,"Bagaimana cara daftar DTKS untuk mengajukan beasiswa KIP Kuliah. Cek disini ya https://t.co/TqyzTyQsLD

#SahabatDikbud #MerdekaBelajar #KIPKuliah #KIP #KIPK #SNMPTN #SBMPTN #utbk2022"
2021-11-28,umpalangkaraya,"Selamat untuk kepada wisudawan/wati yang telah diwisuda pada hari Sabtu, 27 November 2021
-------------------
#Muhammadiyah
#UMPR
#KuliahdiUMPR
#KampusMerdeka
#MerdekaBelajar
#PTSKalimantanBerprestasi https://t.co/CifKsdY0Bk"
2021-11-28,umpalangkaraya,"Resepsi Milad ke-109 Muhammadiyah yang diselenggarakan PWM Kalimantan Tengah dirangkai dengan peresmian Panti Asuhan Al-Ma'un
-------------------
#Muhammadiyah
#UMPR
#KuliahdiUMPR
#KampusMerdeka
#MerdekaBelajar
#PTSKalimantanBerprestasi https://t.co/aNYHsi8FGn"
2021-11-28,umpalangkaraya,"Alhamdulillah, UMPR meraih peringkat pertama keterbukaan informasi kategori Perguruan Tinggi di Kalimantan Tengah
-------------------
#Muhammadiyah
#UMPR
#KuliahdiUMPR
#KampusMerdeka
#MerdekaBelajar
#PTSKalimantanBerprestasi https://t.co/JOn2YKlS4h"
2021-11-28,himasiekuitas,"[INFO KAMPUS] 

Sehubungan dengan Program Kementerian Pendidikan dan kebudayaan yaitu Merdeka Belajar Kampus Merdeka (MBKM), maka dengan ini, Pusat Pengembangan Karir dan Alumni (P2KA) STIE EKUITAS akan menyelenggarakan Sosialisasi MBKM, https://t.co/7pHGvMfyF9"
2021-11-28,isbibandung,"#Minggu_Musik Jalir Asih oleh Andes Tamara dan M Gilang A dari Album Paraguna Masagi 01 https://t.co/CJyv9pHnW1 

#ISBIBandung
#CentreofCreativityBasedonArtManagementandNetworking
#KampusMerdeka
#MerdekaBelajar"
2021-11-28,kb_ntb,"Halo, #SahahatBahasa dan #SahabatDikBud.

Masih ingat dengan kegiata Lomba Bercerita dalam Bahasa Indonesia bagi Siswa BIPA 15 November 2021 lalu?

Berikut kesan dan pesan dari pemenang I, yaitu Alicia Aulia Cox dari Sekolah Rinjani Indah Kuta.

#LombaBIPA 
#MerdekaBelajar https://t.co/pPWBH4J6nQ"
2021-11-27,tebuirengonline,"Rektor Unhasy Jelaskan Urgensi BUMN dalam Kurikulum Merdeka Belajar
https://t.co/z1xUPxbT4r"
2021-11-27,AhmadSahidah,"Peluncuran Merdeka Belajar Santri @PPNurulJadid  menjadi jalan bagi kaum terpelajar untuk mandiri dan sejati. Amin. 

Selamat dan berkah kepada mahasiswa yang telah menyelesaikan kuliah di @UNUJAOFFICIAL . Semoga bermanfaat bagi umat. https://t.co/w4tflIoNhv"
2021-11-27,agama_nusantara,Merdeka Belajar Hadirkan Pembelajaran Inklusif dan Toleran https://t.co/2G6s4hKXh9
2021-11-27,agama_nusantara,Merdeka Belajar Hadirkan Pembelajaran Inklusif dan Toleran https://t.co/VLIpmRQT1L #ForumKaskus via @KASKUS
2021-11-27,agama_nusantara,Merdeka Belajar Hadirkan Pembelajaran Inklusif dan Toleran https://t.co/kDMJPQLHOf
2021-11-27,jaasuun,@buditanrim Super app merdeka belajar ini sama seperti ruangguru dsb gaksih mas?  Kaya video pembelajaran berupa animasi gitu? Soalnya saya liat ga ada open role sbg Animation motion graphics gitu...
2021-11-27,wow_isabelle,"Wah baca replyan banyak referensi nih
Aku sendiri pgn belajar terutama english buat persiapan program merdeka belajar tahun depan, ikut lomba2, ngajar, nulis, hype bias,  sama liburan sih kalo udah aman https://t.co/8R30RKJpG4"
2021-11-27,Ramli76653746,"Salam Kampus Merdeka Belajar

Perkuliahan Modul Nusantara dengan 17 Mahasiswa dari Berbagai Perguruan tinggi se Indonesia. @ Kampus UIM Makassar https://t.co/DdSvB0xj7P"
2021-11-27,SayeBudaye,"Unggah ulang dari:
@kemdikbud.ri 

@budayasaya 

https://t.co/b8N8dvApWJ

Moh, follow juge IG @.sayebudaye.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ 
#sayebudaye #budayasaya #sahabatpandu #Mohmain #MerdekaBelajar #SabtuSeru"
2021-11-27,SayeBudaye,"Kalau di Riau disebut apa ya permainan ni?

#SahabatDikbud pasti tahu, kan, kalau saat ini sedang berlangsung World Superbike Mandalika 2021 di Nusa Tenggara Barat (NTB)?
#sayebudaye #budayasaya #sahabatpandu #Mohmain #MerdekaBelajar #SabtuSeru https://t.co/Px6jCRU3CO"
2021-11-27,dolcemacchiato,"@worksfess Menurutku guru yang sebenarnya itu guru yang punya mindset kaya kemendikbud ""merdeka belajar"" udah gitu aja"
2021-11-27,kursuskita,"Acara ini didukung  oleh FPLKP, HIPKI, HISPPI, Forum LSK dan GRADASI

#AyoKursus
#KursusUnjukGigi
#SeminarNasional
#Pendidikan
#Vokasi
#PKW
#MerdekaBelajar"
2021-11-27,DarmajayaBest,"@ubd_palembang melakukan penandatanganan kerja sama program MBKM dengan IIB Darmajaya di Ruang Meeting Lantai 1 Jumat, (26/11/2021).

@ditjendikti
@Kemdikbud_RI
@LLDIKTI2

#penandatanganan 
#kerjasama 
#perguruan 
#tinggi 
#merdekabelajar 
#kampusmerdeka 
#darmajaya https://t.co/g9izp2ivx5"
2021-11-27,ditpsd_dikbud,"Bangun Strategi dan Inovasi Implementasi Merdeka Belajar, Ditjen Pauddasmen Selenggarakan Rapat Kerja di Nusa Dua Bali, 26 November 2021. ""Kita harus berkomitmen dalam mempertahankan capaian prestasi Ditjen Pauddasmen dan terus meningkatkannya"" tutur Dirjen Pauddasmen. https://t.co/mUXQHPRfrN"
2021-11-27,kursuskita,"Bingung bagaimana mengasah skill? Mulai dari kursus aja, gratis, dibayarin pemerintah!

Daftar dan ikuti langkahnya di sini:
https://t.co/4eFUo7Cxjj

#AyoKursus
#KursusUnjukGigi
#Jurnalistik
#PKK
#Pendidikan
#Vokasi
#MerdekaBelajar https://t.co/VMlygHiXLe"
2021-11-27,PPSDM_ATRBPN,"Hai #SobATRBPN, di akhir pekan yang ceria ini, Mimin bakal berbagi cerita bersama para peserta MBKM (Merdeka Belajar-Kampus Merdeka) di lingkungan Kementerian ATR/BPN, nih 😊"
2021-11-27,sahabatkipk,"Sebelum daftar akun LTMPT dan KIP Kuliah untuk SNMPTN dan SBMPTN 2022, pastikan NISN kalian aktif, benar dan tidak ganda. Silahkan cek NISN kalian sekarang agar tidak bermasalah nantinya. Kuy https://t.co/NIVwkuPAUD

#KIPKuliah #SNMPTN #SBMPTN #utbk2022 #MerdekaBelajar"
2021-11-27,Kemdikbud_RI,"#SahabatDikbud, saksikan siaran langsung puncak acara Gerakan Nasional Bangga Buatan Indonesia #AromaMaluku dari Lapangan Tahapary, Ambon, Senin, 29 November 2021, pukul 10.00 WIT (08.00 WIB) di kanal YouTube Kemendikbud RI!

https://t.co/DQCeijwfgb

#MerdekaBelajar #GernasBBI https://t.co/schLdx22fA"
2021-11-27,syukurza,Ikut menghadiri lokakarya Merdeka Belajar Kampus Merdeka PS Sarjana Terapan Teknologi Perbenihan Politeknik Negeri Lampung @ Politeknik Negeri Lampung https://t.co/yucW4Lcemw
2021-11-27,Lord_168,"@nadiemmakarim #merdekabelajar 
Milenials harus menulis ulang sejarah Indonesia."
2021-11-27,unikomtwit,":: APLIKASI SITAMPAN BANTU PERTANIAN DI KABUPATEN GARUT ::

Baca berita selengkapnya  di:  https://t.co/8WAaAzxxMI

#UNIKOM #Unikominfo #Sitampan #SIG #GIS #pertanian #pangan #petanimilenial #petanimuda
#TeSCA2021 #Merdekabelajar #Kampusmerdeka https://t.co/GyN1mrQuPW"
2021-11-27,itbofficial,"Kembangkan Teknologi Baterai Berbasis Nikel, Dosen Teknik Material ITB Berharap Harga Jual Mobil Listrik Turun

Baca berita selengkapnya di laman https://t.co/T3kqp0WMEd 

#ITBNews #institutteknologibandung #worldclassuniversity #innovation #research  #merdekabelajar"
2021-11-27,Masrasid2,Teruslah bergerak wujudkan merdeka belajar dalam bingkai profil pelajar pancasila https://t.co/Hx7C5xKrin
2021-11-26,hnurwahid,"Benar Prof @HaedarNs, pasal 31 ayat 3&amp;5 UUDNRI 1945 secara eksplisit menyebut ketentuan2 tsb. Lembaga2 yang mengurusi Pendidikan spt Kemendikbudristek, mestinya “Merdeka Belajar”dalam koridor Konstitusi itu,dg laksanakan ajaran Ki Hajar Dewantara yg lain;Ing Ngarso Sung Tulodo. https://t.co/Y6X4O6oSNG"
2021-11-26,kantahkabkampar,"Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir. Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) sebagai salah satu instansi pemerintah yang turut serta https://t.co/hLfbRtuHeA"
2021-11-26,ahmad_masduki,Merdeka Belajar : MI Darun Najah I MoU Dengan DPC LVRI Banyuwangi https://t.co/qHc9cSXTkS
2021-11-26,disdik_crbkab,"SALAM LITERASI!
.
Ayo budayakan membaca sejak dini.
.
#literasi #praliterasi #anakusiadini #duniaanak #kobertunasgaruda #tunasgarudacirebon #merdekabelajar #cirebonkaton #DisdikKabCirebon #kabcirebon https://t.co/UnfZPvDjEB"
2021-11-26,ArifRomadoni,"Selamat Hari Guru Nasional Tahun 2021.
#hgn #hgn2021 #merdekabelajar #sman1bilahhilir #bilahhilir https://t.co/dMzmlST1Fp"
2021-11-26,smansabihil,"Selamat Hari Guru Nasional Tahun 2021.
#merdekabelajar #hgn #hgn2021 #hutpgri"
2021-11-26,hiLeRong,Ini pake prinsip merdeka belajar sebenrnya belajarnya sesuai kemauan siswa. Guru ga boleh ngelarang siswa mau kaya gimana belajarnya. Disekolah nanti ada agen perundungan gunanya mengurangi pembulyan baik dari guru maupun dari siswa.  Pembelajaran Semua pake teknologi.
2021-11-26,RadioKatolikana,"MALAM INIII!!!

Simak #LiveTalkshow #RadioKatolikana dengan tema: ""MERDEKA BELAJAR: SIAPA YANG MERDEKA?”

Jumat, 26 November 2021 pukul 20.00 WIB
https://t.co/3SegJ7qlhx
https://t.co/cmpTu8vLrP 
https://t.co/VcrcQXKRzJ
https://t.co/XE7QAFBT9I"
2021-11-26,KantahKabJepara,"Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir.

Berita selengkapnya kunjungi https://t.co/M3Vu0GikCk https://t.co/DiA4Go27FI"
2021-11-26,isbibandung,"ISBI Bandung Bersama Dinas Kebudayaan dan Pariwisata Kabupaten Bogor Kompak https://t.co/NaGuvu9muc 

#CentreofCreativityBasedonArtManagementandNetworking
#ISBIBandung
#KampusMerdeka
#MerdekaBelajar"
2021-11-26,KantahBoalemo,"Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi resmi berakhir. Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional sebagai salah satu instansi pemerintah yang turut serta dalam pelaksanaan MBKM. https://t.co/OPhTQ9GiBl"
2021-11-26,Kemdikbud_RI,"#SahabatDikbud, masih dalam semangat #HariGuruNasional, ada kutipan menarik dari pahlawan nasional Dewi Sartika, nih. Ia memperjuangkan pendidikan kaum perempuan di Jawa Barat.

Apa, sih, pesan dari guru #SahabatDikbud yang terkenang hingga kini? 

#MerdekaBelajar #JumatSemangat https://t.co/XUqXLLSaRX"
2021-11-26,collegemfs,[cm] kegiatan merdeka belajar kampus merdeka yang kalian ikutin atau mau banget kalian ikutin apa aja? kalo aku pengen ngambil mata kuliah lintas prodiii
2021-11-26,katolikana,"""MERDEKA BELAJAR: SIAPA YANG MERDEKA?""
Simak #LiveTalkShow 
narasumber:
1. Bukik Setiawan
2. Sri Hasmarini Sihombing
3. Kartika Kirana

Jumat, 26 November 2021 
pk. 20.00 WIB

LIVE ON:
https://t.co/uKmiULqLQS
https://t.co/cBCk4VIkFP
https://t.co/Ma4X0YzWvk
https://t.co/cyPMf7Ookn https://t.co/sPg5xRjMyc"
2021-11-26,kantahkabsragen,"Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir. 

Berita selengkapnya kunjungi https://t.co/jEvG3jM65M
Reposted from @atr_bpn https://t.co/Bq2d7vmPKq"
2021-11-26,DiktiVokasi,"Yuk #SobatVokasi mari saksikan bersama penutupan #PKN2021 malam ini yg akan menampilkan pertunjukan ""Semesta di Halaman Belakang"" &amp; mengumumkan para pemenang kompetisi #PKN2021! Catat waktu dan tanggal nya ya, jangan sampai terlewat!
#DiktiVokasi
#MerdekaBelajar
#CerlangNusantara https://t.co/yhzFaqz9hm"
2021-11-26,allstuddy,"@schfess yang merdeka belajar itukan? belum tau pasti sih tujuannya kek mana, belum keliatan gitu lah. tapi kata guruku merdeka belajar itu bemisal mau ijin belajar di kantin boleh dimana aja boleh asal dgn syarat ntar selesai, tapi ya siapa yang berani"
2021-11-26,KantahKabKendal,"Reposted from @kementerian.atrbpn Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir. Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) … https://t.co/5ozhM7eXK4 https://t.co/uYSLOosBGZ"
2021-11-26,okkymadasari,"Diskusi tentang guru berlanjut! 

Kali ini: Ok, nasib guru perlu diperbaiki. Tapi diri sisi guru juga dituntut untuk terus belajar. Merdeka Belajar jangan dianggap beban.

https://t.co/61FTNcCOLG"
2021-11-26,KantahKabTgms,"Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir. Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) sebagai salah satu instansi pemerintah yang turut serta… https://t.co/m9aA8I7Z2Q"
2021-11-26,KantahKabTgms,"Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir. Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional (ATR/BPN) sebagai salah satu instansi pemeri… https://t.co/P9BYn5QmxE https://t.co/PzfTowUfgy"
2021-11-26,Kemdikbud_RI,"#SahabatDikbud, #PekanKebudayaanNasional 2021 segera berakhir. Namun, jangan lewatkan Penutupan #PKN2021 malam ini yang akan menampilkan pertunjukan ""Semesta di Halaman Belakang"" dan mengumumkan para pemenang kompetisi #PKN2021!

#MerdekaBelajar
#CerlangNusantara https://t.co/Mgb8hFr5fW"
2021-11-26,isbibandung,"#Jumat_Fotografi Dokumentasi pada Tugas Akhir Mahasiswa Prodi Teater yang Berjudul  https://t.co/ZIR3bMvhwg 

#CentreofCreativityBasedonArtManagementandNetworking
#ISBIBandung
#KampusMerdeka
#MerdekaBelajar"
2021-11-26,DeSmanAryPotter,"📷 “25 November 2021, 76th” Happy Teachers Day to all the amazing teachers in the world! BERGERAK DENGAN HATI, PULIHKAN PENDIDIKAN! 📸 @rfkiramadhan / @kaixml_ #merdekabelajar #gurupenggerak #hariguru (at SMA Negeri 1 Tambang)... https://t.co/HBpZINR1M1"
2021-11-26,sahabatkipk,"Pengen daftar KIP Kuliah tapi tidak terdata di DTKS, simak penjelasan alur pendaftaran DTKS disini https://t.co/QxKWN1XL5o

#kipkuliah #snmptn #sbmptn2022  #utbk2022 #MerdekaBelajar #SahabatDikbud"
2021-11-26,itbofficial,"Teknologi Nano Bisa Jadi Solusi Optimalisasi Sumber Daya Alam

Baca berita selengkapnya di laman https://t.co/qe9mnFTsEn 

#ITBNews #institutteknologibandung #worldclassuniversity #innovation #research #kampusmerdeka #merdekabelajar"
2021-11-26,kantahkabbekasi,"Reposted from @kementerian.atrbpn Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir. 
Selengkapnya baca di
https://t.co/lrglM8IESs https://t.co/XyfMxMrcd6"
2021-11-26,nurulislamsch,"Hakikat merdeka belajar adalah memerdekakan siswa dari keseragaman belajar, karena mereka memiliki gaya yang beragam. 

Daftar siswa baru 2022/2023
Klik https://t.co/AEJ5wDhEEI @ SD Nurul Islam https://t.co/SfeO8PjNaf"
2021-11-26,netizenmu,"RT majalahSM ""Dukungan Majelis Dikdasmen Kota Surakarta dan para orang tua murid sangat penting dalam menumbuhkembangkan merdeka belajar guru penggerak. Bergerak dengan hati, pulihkan pendidikan. 

https://t.co/txwGWj2Olr"""
2021-11-26,majalahSM,"Dukungan Majelis Dikdasmen Kota Surakarta dan para orang tua murid sangat penting dalam menumbuhkembangkan merdeka belajar guru penggerak. Bergerak dengan hati, pulihkan pendidikan. 

https://t.co/ETYCz1Bhis"
2021-11-26,BBPPMYogyakarta,"MERDEKA BELAJAR – KAMPUS MERDEKA untuk Pemberdayaan Masyarakat Desa

Link Pendaftaran :
https://t.co/nDZ4OWuWax

Join Zoom Meeting
https://t.co/tyAkhboogQ
Meeting ID: 932 7794 3892
Passcode: Angkringan

Live Streaming :
Live Youtube (@BBPPMYogyakarta) https://t.co/3pRZTGjpEv"
2021-11-26,sahabatkipk,"Sebelum daftar akun LTMPT dan KIP Kuliah untuk SNMPTN dan SBMPTN 2022, pastikan NISN kalian aktif, benar dan tidak ganda. Silahkan cek NISN kalian sekarang agar tidak bermasalah nantinya. Kuy https://t.co/NIVwkuPAUD

#KIPKuliah #SNMPTN #SBMPTN #utbk2022 #MerdekaBelajar"
2021-11-26,kantahkarimun,"Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir. https://t.co/mCwzpEEUbT"
2021-11-26,ditpsd_dikbud,"""Pendidikan adalah melayani, melayani dengan sepenuh hati demi mencerdaskan anak-anak kita di seluruh penjuru negeri"". Andi Zainuddin, M.Pd (Kasubbag Tata Usaha, Direktorat Sekolah Dasar)

Bergerak dengan Hati, Pulihkan Pendidikan 😇
#MerdekaBelajar
#PendidikanMelayaniSepenuhHati https://t.co/aOsPxJfqBJ"
2021-11-26,lpmplampung,Mendikbudristek Ajak Organisasi Profesi Guru Jadikan Merdeka Belajar Sebagai Gerakan https://t.co/MqBRRa5WE1
2021-11-26,Koran_DNM,Mendikbudristek Ajak Organisasi Profesi Guru Jadikan Merdeka Belajar Sebagai Gerakan https://t.co/7E2nIieGZ5
2021-11-26,KantahkabSiak,"Repost from @kementerian.atrbpn 
Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir. 

Berita selengkapnya kunjungi https://t.co/SYG0nxJs2d https://t.co/0nEYq0MIz5"
2021-11-26,KantahKabBkls,"Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir. Kementerian Agraria dan https://t.co/T3OaYbyAvc"
2021-11-26,hmpsmibs,"[Lecturer Exchange]

Program Kerjasama STIE Ekuitas IBS untuk implementasi Merdeka Belajar Kampus Merdeka. https://t.co/XqgAMrh34h"
2021-11-26,KantahKab50Kota,"Program Merdeka Belajar-Kampus Merdeka (MBKM) inisiasi Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbud-Ristek) resmi berakhir. 

Berita selengkapnya kunjungi https://t.co/56ITW9SpWJ https://t.co/omOINTn2xQ"
